candidate_id	name	slug	official_url	domain	candidate_scope	category	chain_scope	priority	status	status_guess	checked_against	duplicate_result	needs_full_data_file_scan	batch	marketplace_id	event_id	evidence_ids	consumed_at	notes
mag_candidate_000946	Sudoswap Pool Market	sudoswap-pool-market	https://sudoswap.xyz/	sudoswap.xyz	protocol_marketplace	nft_amm	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000947	NFTX Vault Market	nftx-vault-market	https://nftx.io/	nftx.io	protocol_marketplace	fractionalization	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000948	Floor Protocol NFT Market	floor-protocol-nft-market	https://floor.xyz/	floor.xyz	protocol_marketplace	fractionalization	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000949	Fractional Vault Market	fractional-vault-market	https://fractional.art/	fractional.art	protocol_marketplace	fractionalization	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000950	Tessera Vault Market	tessera-vault-market	https://www.tessera.co/	tessera.co	protocol_marketplace	fractionalization	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000951	Unicly Vault Market	unicly-vault-market	https://www.unic.ly/	unic.ly	protocol_marketplace	fractionalization	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000952	PartyBid Vault Market	partybid-vault-market	https://party.app/	party.app	protocol_marketplace	collective_buying	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000953	JPG Protocol Market	jpg-protocol-market	https://jpg.space/	jpg.space	protocol_marketplace	art_curated	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000954	Tessera Escher Market	tessera-escher-market	https://www.escher.xyz/	escher.xyz	brand_marketplace	art_curated	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000955	Manifold Editions	manifold-editions	https://manifold.xyz/	manifold.xyz	creator_marketplace	creator_tools	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000956	Manifold Gallery Drops	manifold-gallery-drops	https://gallery.manifold.xyz/	gallery.manifold.xyz	creator_marketplace	creator_tools	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000957	Manifold Claim Drops	manifold-claim-drops	https://claim.manifold.xyz/	claim.manifold.xyz	creator_marketplace	creator_tools	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000958	Bueno Generator Market	bueno-generator-market	https://bueno.art/	bueno.art	creator_marketplace	creator_tools	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000959	LaunchMyNFT Creator Market	launchmynft-creator-market	https://launchmynft.io/	launchmynft.io	creator_marketplace	creator_tools	multi_chain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000960	NiftyKit Creator Market	niftykit-creator-market	https://niftykit.com/	niftykit.com	creator_marketplace	creator_tools	multi_chain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000961	NFTify Storefronts	nftify-storefronts	https://nftify.network/	nftify.network	infrastructure_marketplace	creator_tools	multi_chain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000962	Cargo Creator Storefronts	cargo-creator-storefronts	https://cargo.build/	cargo.build	creator_marketplace	creator_tools	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000963	Mintbase Near Storefronts	mintbase-near-storefronts	https://www.mintbase.xyz/	mintbase.xyz	creator_marketplace	chain_specific	near	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000964	Paras Near Market	paras-near-market	https://paras.id/	paras.id	standalone_marketplace	chain_specific	near	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000965	Few and Far NEAR Market	few-and-far-near-market	https://fewandfar.com/	fewandfar.com	standalone_marketplace	chain_specific	near	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000966	OpenSea Avalanche Market	opensea-avalanche-market	https://opensea.io/	opensea.io	chain_specific	general	avalanche	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000967	OpenSea Klaytn Market	opensea-klaytn-market	https://opensea.io/	opensea.io	chain_specific	general	klaytn	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000968	OpenSea Zora Market	opensea-zora-market	https://opensea.io/	opensea.io	chain_specific	general	zora	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000969	OpenSea Blast Market	opensea-blast-market	https://opensea.io/	opensea.io	chain_specific	general	blast	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000970	OpenSea ApeChain Market	opensea-apechain-market	https://opensea.io/	opensea.io	chain_specific	general	apechain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000971	Magic Eden Berachain Market	magic-eden-berachain-market	https://magiceden.io/	magiceden.io	chain_specific	general	berachain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000972	Magic Eden Monad Testnet Market	magic-eden-monad-testnet-market	https://magiceden.io/	magiceden.io	chain_specific	general	monad	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000973	OKX NFT Ethereum Market	okx-nft-ethereum-market	https://www.okx.com/web3/marketplace/nft	okx.com	cex_feature	cex_nft_market	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000974	OKX NFT Polygon Market	okx-nft-polygon-market	https://www.okx.com/web3/marketplace/nft	okx.com	cex_feature	cex_nft_market	polygon	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000975	OKX NFT Solana Market	okx-nft-solana-market	https://www.okx.com/web3/marketplace/nft	okx.com	cex_feature	cex_nft_market	solana	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000976	Binance NFT Mystery Boxes	binance-nft-mystery-boxes	https://www.binance.com/en/nft/home	binance.com	cex_feature	cex_nft_market	bnb_chain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000977	Crypto.com NFT Drops	crypto-com-nft-drops	https://crypto.com/nft	crypto.com	cex_feature	cex_nft_market	crypto_org_chain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000978	Coinbase NFT Drops	coinbase-nft-drops	https://nft.coinbase.com/	nft.coinbase.com	cex_feature	cex_nft_market	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000979	Kraken NFT Drops	kraken-nft-drops	https://nft.kraken.com/	nft.kraken.com	cex_feature	cex_nft_market	ethereum,solana	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000980	Bybit NFT Drops	bybit-nft-drops	https://www.bybit.com/en/nft/	bybit.com	cex_feature	cex_nft_market	multi_chain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000981	Gate NFT Boxes	gate-nft-boxes	https://www.gate.io/nft	gate.io	cex_feature	cex_nft_market	multi_chain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000982	KuCoin Windvane NFT	kucoin-windvane-nft	https://www.kucoin.com/nft	kucoin.com	cex_feature	cex_nft_market	multi_chain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000983	BitKeep NFT Market	bitkeep-nft-market	https://web3.bitget.com/	web3.bitget.com	standalone_marketplace	general	multi_chain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000984	Bitget Wallet NFT Market	bitget-wallet-nft-market	https://web3.bitget.com/	web3.bitget.com	standalone_marketplace	general	multi_chain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000985	Trust Wallet NFT Market	trust-wallet-nft-market	https://trustwallet.com/	trustwallet.com	brand_marketplace	collectibles	multi_chain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000986	SafePal NFT Market	safepal-nft-market	https://www.safepal.com/	safepal.com	brand_marketplace	collectibles	multi_chain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000987	MathWallet NFT Market	mathwallet-nft-market	https://mathwallet.org/	mathwallet.org	standalone_marketplace	collectibles	multi_chain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000988	TokenPocket NFT Market	tokenpocket-nft-market	https://www.tokenpocket.pro/	tokenpocket.pro	standalone_marketplace	collectibles	multi_chain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000989	imToken NFT Market	imtoken-nft-market	https://token.im/	token.im	brand_marketplace	collectibles	multi_chain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000990	Rainbow Collectibles Gallery	rainbow-collectibles-gallery	https://rainbow.me/	rainbow.me	brand_marketplace	collectibles	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000991	Zerion NFT Gallery	zerion-nft-gallery	https://zerion.io/	zerion.io	brand_marketplace	collectibles	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000992	MetaMask NFT Gallery	metamask-nft-gallery	https://portfolio.metamask.io/	portfolio.metamask.io	brand_marketplace	collectibles	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000993	Coinbase Wallet NFT Gallery Seed	coinbase-wallet-nft-gallery-seed	https://www.coinbase.com/wallet	coinbase.com	brand_marketplace	collectibles	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000994	Frame Wallet NFT Gallery	frame-wallet-nft-gallery	https://frame.sh/	frame.sh	brand_marketplace	collectibles	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000995	Deca Profile Gallery	deca-profile-gallery	https://deca.art/	deca.art	brand_marketplace	art_curated	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000996	Gallery.so Profile Market	gallery-so-profile-market	https://gallery.so/	gallery.so	brand_marketplace	art_curated	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000997	Showtime Social NFT Market	showtime-social-nft-market	https://showtime.xyz/	showtime.xyz	creator_marketplace	collectibles	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000998	Context NFT Feed	context-nft-feed	https://context.app/	context.app	aggregator	collectibles	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000999	Floor NFT App Market	floor-nft-app-market	https://floor.xyz/	floor.xyz	brand_marketplace	collectibles	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_001000	Rainbow Mint Market	rainbow-mint-market	https://rainbow.me/	rainbow.me	creator_marketplace	creator_tools	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_001001	Zapper NFT Gallery	zapper-nft-gallery	https://zapper.xyz/	zapper.xyz	brand_marketplace	collectibles	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_001002	DeBank NFT Gallery	debank-nft-gallery	https://debank.com/	debank.com	brand_marketplace	collectibles	multi_chain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_001003	OpenSea Deals	opensea-deals-seed	https://opensea.io/deals	opensea.io	standalone_marketplace	general	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_001004	Blur Bidding Market	blur-bidding-market	https://blur.io/	blur.io	standalone_marketplace	general	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_001005	Tensor Swap Market	tensor-swap-market	https://www.tensor.trade/	tensor.trade	standalone_marketplace	chain_specific	solana	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_001006	Hadeswap Pools Market	hadeswap-pools-market	https://hadeswap.com/	hadeswap.com	protocol_marketplace	nft_amm	solana	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_001007	Rain.fi Solana Loans	rain-fi-solana-loans	https://rain.fi/	rain.fi	protocol_marketplace	lending	solana	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_001008	Sharky Solana Loans	sharky-solana-loans	https://sharky.fi/	sharky.fi	protocol_marketplace	lending	solana	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_001009	Citrus Solana Loans	citrus-solana-loans	https://citrus.fund/	citrus.fund	protocol_marketplace	lending	solana	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_001010	Hyperspace Solana Aggregator	hyperspace-solana-aggregator	https://www.hyperspace.xyz/	hyperspace.xyz	aggregator	chain_specific	solana	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_001011	Topaz Aptos Market	topaz-aptos-market	https://www.topaz.so/	topaz.so	standalone_marketplace	chain_specific	aptos	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_001012	Souffl3 Aptos Market	souffl3-aptos-market	https://souffl3.com/	souffl3.com	standalone_marketplace	chain_specific	aptos	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_001013	BlueMove Sui Market	bluemove-sui-market	https://bluemove.net/	bluemove.net	standalone_marketplace	chain_specific	sui	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_001014	BlueMove Aptos Market	bluemove-aptos-market	https://bluemove.net/	bluemove.net	standalone_marketplace	chain_specific	aptos	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_001015	Clutchy Sui Market	clutchy-sui-market	https://clutchy.io/	clutchy.io	standalone_marketplace	chain_specific	sui	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_001016	Keepsake Sui Market	keepsake-sui-market	https://keepsake.gg/	keepsake.gg	standalone_marketplace	chain_specific	sui	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_001017	Myria Games Market	myria-games-market	https://myria.com/	myria.com	brand_marketplace	gaming	myria	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_001018	Beam Gaming Market	beam-gaming-market	https://onbeam.com/	onbeam.com	brand_marketplace	gaming	beam	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_001019	Sequence Marketplace Kit	sequence-marketplace-kit	https://sequence.xyz/	sequence.xyz	infrastructure_marketplace	gaming	multi_chain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_001020	Immutable zkEVM Game Market	immutable-zkevm-game-market	https://www.immutable.com/	immutable.com	brand_marketplace	gaming	immutable_zkevm	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
