candidate_id	name	slug	official_url	domain	candidate_scope	category	chain_scope	priority	status	status_guess	checked_against	duplicate_result	needs_full_data_file_scan	batch	marketplace_id	event_id	evidence_ids	consumed_at	notes
mag_candidate_000333	NFTX Marketplace	nftx-marketplace	https://nftx.io/	nftx.io	protocol_marketplace	fractionalization	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000334	Sudoswap v2	sudoswap-v2	https://sudoswap.xyz/	sudoswap.xyz	protocol_marketplace	nft_amm	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000335	Zora Marketplace	zora-marketplace	https://zora.co/	zora.co	creator_marketplace	creator_tools	ethereum,zora	P2	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000336	Foundation Worlds	foundation-worlds	https://foundation.app/	foundation.app	brand_marketplace	art_curated	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000337	Foundation Drops	foundation-drops	https://foundation.app/	foundation.app	creator_marketplace	art_curated	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000338	SuperRare Labs Market	superrare-labs-market	https://superrare.com/	superrare.com	standalone_marketplace	art_curated	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000339	Art Blocks Curated	art-blocks-curated	https://www.artblocks.io/	artblocks.io	brand_marketplace	art_curated	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000340	Art Blocks Engine	art-blocks-engine	https://www.artblocks.io/engine	artblocks.io	infrastructure_marketplace	art_curated	ethereum	P2	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000341	Bright Moments Market	bright-moments-market	https://brightmoments.io/	brightmoments.io	brand_marketplace	art_curated	ethereum	P2	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000342	Feral File	feral-file	https://feralfile.com/	feralfile.com	art_curated	art_curated	ethereum	P2	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000343	Dissrup	dissrup	https://dissrup.com/	dissrup.com	art_curated	art_curated	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000344	Objkt.com	objkt-com	https://objkt.com/	objkt.com	standalone_marketplace	chain_specific	tezos	P2	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000345	Rarible Tezos	rarible-tezos	https://rarible.com/	rarible.com	chain_specific	general	tezos	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000346	Tezos Domains Market	tezos-domains-market	https://tezos.domains/	tezos.domains	brand_marketplace	collectibles	tezos	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000347	Kukai NFT Gallery	kukai-nft-gallery	https://wallet.kukai.app/	wallet.kukai.app	brand_marketplace	collectibles	tezos	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000348	DNS.xyz Market	dns-xyz-market	https://dns.xyz/	dns.xyz	brand_marketplace	collectibles	tezos	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000349	FXHash Ethereum	fxhash-ethereum	https://www.fxhash.xyz/	fxhash.xyz	art_curated	art_curated	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000350	objkt marketplace	objkt-marketplace	https://objkt.com/	objkt.com	standalone_marketplace	chain_specific	tezos	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000351	SoundMint	soundmint	https://soundmint.xyz/	soundmint.xyz	creator_marketplace	music_media	solana	P2	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000352	Mint Songs	mint-songs	https://mintsongs.com/	mintsongs.com	creator_marketplace	music_media	polygon	P2	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000353	Arpeggi Studio	arpeggi-studio	https://arpeggi.io/	arpeggi.io	creator_marketplace	music_media	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000354	Royal Market	royal-market	https://royal.io/	royal.io	brand_marketplace	music_media	polygon	P2	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000355	Bolero Music	bolero-music	https://boleromusic.com/	boleromusic.com	brand_marketplace	music_media	polygon	P2	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000356	Sound.xyz Editions	sound-xyz-editions	https://www.sound.xyz/	sound.xyz	creator_marketplace	music_media	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000357	Catalog Works	catalog-works	https://catalog.works/	catalog.works	creator_marketplace	music_media	ethereum	P2	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000358	Spinamp	spinamp	https://spinamp.xyz/	spinamp.xyz	aggregator	music_media	multi_chain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000359	Hume Genesis Market	hume-genesis-market	https://wearehume.com/	wearehume.com	brand_marketplace	music_media	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000360	Anotherblock	anotherblock	https://anotherblock.com/	anotherblock.com	brand_marketplace	music_media	ethereum	P2	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000361	Decent.xyz	decent-xyz	https://decent.xyz/	decent.xyz	creator_marketplace	music_media	multi_chain	P2	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000362	Bonfire Collectibles	bonfire-collectibles	https://www.bonfire.xyz/	bonfire.xyz	creator_marketplace	music_media	multi_chain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000363	Lens Collects	lens-collects	https://hey.xyz/	hey.xyz	creator_marketplace	music_media	polygon	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000364	Mirror Split Editions	mirror-split-editions	https://mirror.xyz/	mirror.xyz	creator_marketplace	music_media	optimism	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000365	Zine NFT Market	zine-nft-market	https://zine.co/	zine.co	creator_marketplace	music_media	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000366	SportsIcon Marketplace	sportsicon-marketplace	https://sportsicon.com/	sportsicon.com	brand_marketplace	sports	polygon	P2	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000367	Sorare MLB Market	sorare-mlb-market	https://sorare.com/mlb	sorare.com	brand_marketplace	sports	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000368	Sorare NBA Market	sorare-nba-market	https://sorare.com/nba	sorare.com	brand_marketplace	sports	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000369	Sorare Football Market	sorare-football-market	https://sorare.com/football	sorare.com	brand_marketplace	sports	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000370	LaLiga Golazos Marketplace	laliga-golazos-marketplace-seed	https://laligagolazos.com/	laligagolazos.com	brand_marketplace	sports	flow	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000371	NFL All Day Marketplace	nfl-all-day-marketplace-seed	https://nflallday.com/	nflallday.com	brand_marketplace	sports	flow	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000372	Top Shot Marketplace	top-shot-marketplace	https://nbatopshot.com/	nbatopshot.com	brand_marketplace	sports	flow	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000373	UFC Strike Marketplace Seed	ufc-strike-marketplace-seed	https://ufcstrike.com/	ufcstrike.com	brand_marketplace	sports	flow	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000374	Legends of Basketball Market	legends-of-basketball-market	https://legendsofbasketball.com/	legendsofbasketball.com	brand_marketplace	sports	flow	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000375	Sports Illustrated Tickets NFT	sports-illustrated-tickets-nft	https://sitickets.com/	sitickets.com	brand_marketplace	sports	polygon	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000376	Ticketmaster NFT	icketmaster-nft	https://www.ticketmaster.com/	ticketmaster.com	brand_marketplace	collectibles	flow,polygon	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000377	YellowHeart Market	yellowheart-market	https://yellowheart.io/	yellowheart.io	brand_marketplace	music_media	polygon	P2	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000378	OnePlanet	oneplanet	https://www.oneplanetnft.io/	oneplanetnft.io	standalone_marketplace	chain_specific	polygon,terra	P2	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000379	OnePlanet Polygon	oneplanet-polygon	https://www.oneplanetnft.io/	oneplanetnft.io	chain_specific	general	polygon	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000380	Random Earth Terra	random-earth-terra	https://randomearth.io/	randomearth.io	standalone_marketplace	chain_specific	terra	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000381	Knowhere Art	knowhere-art	https://knowhere.art/	knowhere.art	standalone_marketplace	chain_specific	terra	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000382	Luart Marketplace	luart-marketplace	https://luart.io/	luart.io	standalone_marketplace	chain_specific	terra	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000383	Kado NFT	kado-nft	https://kado.money/	kado.money	brand_marketplace	collectibles	terra	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000384	Astroport NFTs	astroport-nfts	https://astroport.fi/	astroport.fi	brand_marketplace	collectibles	terra	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000385	Stargaze Marketplace	stargaze-marketplace	https://www.stargaze.zone/	stargaze.zone	standalone_marketplace	chain_specific	cosmos	P1	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000386	OmniFlix Market	omniflix-market	https://omniflix.market/	omniflix.market	standalone_marketplace	chain_specific	cosmos	P2	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000387	Talis Protocol	talis-protocol	https://talis.art/	talis.art	standalone_marketplace	chain_specific	terra,juno	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000388	Juno NFT Market	juno-nft-market	https://juno.tools/	juno.tools	standalone_marketplace	chain_specific	juno	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000389	SecretSwap NFTs	secretswap-nfts	https://scrt.network/	scrt.network	brand_marketplace	collectibles	secret_network	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000390	Secret Heroes Market	secret-heroes-market	https://secretheroes.io/	secretheroes.io	brand_marketplace	gaming	secret_network	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000391	Kujira NFT Market	kujira-nft-market	https://kujira.network/	kujira.network	brand_marketplace	collectibles	kujira	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000392	Aura Network Marketplace	aura-network-marketplace	https://aura.network/	aura.network	standalone_marketplace	chain_specific	aura	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000393	Fanfury NFT Market	fanfury-nft-market	https://fanfury.com/	fanfury.com	brand_marketplace	sports	polygon	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000394	Fanaply	fanaply	https://fanaply.com/	fanaply.com	brand_marketplace	music_media	ethereum	P2	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000395	Mojito Marketplace	mojito-marketplace	https://mojito.xyz/	mojito.xyz	infrastructure_marketplace	brand_platform	ethereum	P2	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000396	Sotheby's Metaverse	sothebys-metaverse	https://metaverse.sothebys.com/	metaverse.sothebys.com	brand_marketplace	art_curated	ethereum	P2	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000397	Christie's 3.0	christies-3-0	https://nft.christies.com/	nft.christies.com	brand_marketplace	art_curated	ethereum	P2	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000398	Phillips NFT	phillips-nft	https://www.phillips.com/	phillips.com	brand_marketplace	art_curated	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000399	Bonhams NFT	bonhams-nft	https://www.bonhams.com/	bonhams.com	brand_marketplace	art_curated	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000400	Artnet NFT	artnet-nft	https://www.artnet.com/	artnet.com	brand_marketplace	art_curated	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000401	Particle Collection	particle-collection	https://particlecollection.com/	particlecollection.com	brand_marketplace	art_curated	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000402	Courtyard Marketplace Seed	courtyard-marketplace-seed	https://courtyard.io/	courtyard.io	brand_marketplace	collectibles	polygon	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000403	Rally NFT Marketplace	rally-nft-marketplace	https://rally.io/	rally.io	creator_marketplace	creator_tools	sidechain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000404	Roll Social Money NFT	roll-social-money-nft	https://tryroll.com/	tryroll.com	creator_marketplace	creator_tools	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000405	Bitski Storefronts	bitski-storefronts	https://www.bitski.com/	bitski.com	creator_marketplace	creator_tools	polygon	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000406	Bitski Wallet Marketplace	bitski-wallet-marketplace	https://www.bitski.com/	bitski.com	brand_marketplace	collectibles	polygon	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000407	Venly Wallet Marketplace	venly-wallet-marketplace	https://www.venly.io/	venly.io	infrastructure_marketplace	creator_tools	multi_chain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000408	Torus NFT Market	torus-nft-market	https://web3auth.io/	web3auth.io	infrastructure_marketplace	creator_tools	multi_chain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000409	Forte Marketplace	forte-marketplace	https://www.forte.io/	forte.io	infrastructure_marketplace	gaming	multi_chain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000410	Mythical Platform Market	mythical-platform-market	https://mythicalgames.com/	mythicalgames.com	infrastructure_marketplace	gaming	mythos	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000411	Mythical Chain Market	mythical-chain-market	https://mythos.foundation/	mythos.foundation	chain_specific	gaming	mythos	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000412	DMarket NFT	dmarket-nft	https://dmarket.com/	dmarket.com	standalone_marketplace	gaming	ethereum	P2	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000413	Skinport NFT	skinport-nft	https://skinport.com/	skinport.com	standalone_marketplace	gaming	unknown	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000414	Gameflip NFT	gameflip-nft	https://gameflip.com/	gameflip.com	standalone_marketplace	gaming	unknown	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000415	Ultra Games NFT	ultra-games-nft	https://ultra.io/	ultra.io	brand_marketplace	gaming	ultra	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000416	Elixir Games Market	elixir-games-market	https://elixir.games/	elixir.games	brand_marketplace	gaming	multi_chain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000417	G2A NFT Marketplace	g2a-nft-marketplace	https://www.g2a.com/	g2a.com	brand_marketplace	gaming	unknown	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000418	Steam NFT Marketplace Concept	steam-nft-marketplace-concept	https://store.steampowered.com/	store.steampowered.com	brand_marketplace	gaming	unknown	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000419	Epic Games NFT Listings	epic-games-nft-listings	https://store.epicgames.com/	store.epicgames.com	brand_marketplace	gaming	unknown	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000420	HyperPlay NFT Game Store	hyperplay-nft-game-store	https://www.hyperplay.xyz/	hyperplay.xyz	brand_marketplace	gaming	multi_chain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
