candidate_id	name	slug	official_url	domain	candidate_scope	category	chain_scope	priority	status	status_guess	checked_against	duplicate_result	needs_full_data_file_scan	batch	marketplace_id	event_id	evidence_ids	consumed_at	notes
mag_candidate_000550	Photo Finish LIVE Market	photo-finish-live-market	https://photofinish.live/	photofinish.live	brand_marketplace	gaming	solana	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000551	BR1 Infinite Market	br1-infinite-market	https://www.br1game.com/	br1game.com	brand_marketplace	gaming	solana	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000552	Portals Marketplace	portals-marketplace	https://theportal.to/	theportal.to	brand_marketplace	metaverse	solana	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000553	Magic Eden Launchpad	magic-eden-launchpad	https://magiceden.io/launchpad	magiceden.io	creator_marketplace	creator_tools	solana,ethereum,polygon,bitcoin	P2	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000554	Tensor Launchpad	tensor-launchpad	https://www.tensor.trade/launchpad	tensor.trade	creator_marketplace	creator_tools	solana	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000555	Magic Eden Creator Hub	magic-eden-creator-hub	https://magiceden.io/creators	magiceden.io	creator_marketplace	creator_tools	multi_chain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000556	DRiP Haus Collectibles	drip-haus-collectibles	https://drip.haus/	drip.haus	creator_marketplace	collectibles	solana	P2	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000557	Hadeswap NFT AMM	hadeswap-nft-amm	https://hadeswap.com/	hadeswap.com	protocol_marketplace	nft_amm	solana	P2	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000558	Elixir AMM Solana	elixir-amm-solana	https://www.elixirnft.io/	elixirnft.io	protocol_marketplace	nft_amm	solana	P2	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000559	StepN Marketplace	stepn-marketplace	https://stepn.com/	stepn.com	brand_marketplace	gaming	solana,bnb_chain,ethereum	P2	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000560	MOOAR Solana	mooar-solana	https://mooar.com/	mooar.com	standalone_marketplace	general	solana	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000561	Find Satoshi Lab NFT Market	find-satoshi-lab-nft-market	https://www.fsl.com/	fsl.com	brand_marketplace	gaming	solana	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000562	Gas Hero Market	gas-hero-market	https://gashero.com/	gashero.com	brand_marketplace	gaming	polygon	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000563	Matr1x Market	matr1x-market	https://matr1x.io/	matr1x.io	brand_marketplace	gaming	polygon	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000564	Xterio Marketplace	xterio-marketplace	https://xter.io/	xter.io	brand_marketplace	gaming	bnb_chain	P2	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000565	Ultiverse Marketplace	ultiverse-marketplace	https://www.ultiverse.io/	ultiverse.io	brand_marketplace	gaming	bnb_chain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000566	Fusionist ACE Market	fusionist-ace-market	https://fusionist.io/	fusionist.io	brand_marketplace	gaming	bnb_chain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000567	Seraph Market	seraph-market	https://www.seraph.game/	seraph.game	brand_marketplace	gaming	bnb_chain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000568	Pixelmon Marketplace	pixelmon-marketplace	https://www.pixelmon.ai/	pixelmon.ai	brand_marketplace	gaming	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000569	Champions Tactics Market	champions-tactics-market	https://championstactics.ubisoft.com/	championstactics.ubisoft.com	brand_marketplace	gaming	oasys	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000570	Ubisoft Quartz	ubisoft-quartz	https://quartz.ubisoft.com/	quartz.ubisoft.com	brand_marketplace	gaming	tezos	P2	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000571	Ubisoft Digits Market	ubisoft-digits-market	https://quartz.ubisoft.com/	quartz.ubisoft.com	brand_marketplace	gaming	tezos	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000572	Konami NFT Market	konami-nft-market	https://www.konami.com/games/	konami.com	brand_marketplace	gaming	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000573	Castlevania NFT Memorial	castlevania-nft-memorial	https://www.konami.com/games/memorial-nft/	konami.com	brand_marketplace	collectibles	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000574	Bandai Namco NFT Market	bandai-namco-nft-market	https://www.bandainamcoent.co.jp/	bandainamcoent.co.jp	brand_marketplace	gaming	multi_chain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000575	Gundam Metaverse NFT	gundam-metaverse-nft	https://gmpj.bn-ent.net/	gmpj.bn-ent.net	brand_marketplace	collectibles	multi_chain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000576	Capcom NFT Market	capcom-nft-market	https://www.capcom-games.com/	capcom-games.com	brand_marketplace	gaming	multi_chain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000577	Atari NFT Market	atari-nft-market	https://atari.com/	atari.com	brand_marketplace	gaming	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000578	EverdreamSoft Market	everdreamsoft-market	https://everdreamsoft.com/	everdreamsoft.com	brand_marketplace	gaming	unknown	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000579	Spells of Genesis Store	spells-of-genesis-store	https://spellsofgenesis.com/	spellsofgenesis.com	brand_marketplace	gaming	unknown	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000580	Mythereum Market	mythereum-market	https://mythereum.io/	mythereum.io	brand_marketplace	gaming	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000581	Etherbots Market	etherbots-market	https://etherbots.io/	etherbots.io	brand_marketplace	gaming	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000582	CryptoFighters Market	cryptofighters-market	https://cryptofighters.io/	cryptofighters.io	brand_marketplace	gaming	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000583	Axie Origins Marketplace	axie-origins-marketplace	https://app.axieinfinity.com/marketplace/	app.axieinfinity.com	brand_marketplace	gaming	ronin	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000584	Axie Classic Marketplace	axie-classic-marketplace	https://app.axieinfinity.com/marketplace/	app.axieinfinity.com	brand_marketplace	gaming	ronin	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000585	Ronin Collectibles Market	ronin-collectibles-market	https://marketplace.roninchain.com/	marketplace.roninchain.com	chain_specific	gaming	ronin	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000586	Apeiron Ronin Market	apeiron-ronin-market	https://apeironnft.com/	apeironnft.com	brand_marketplace	gaming	ronin	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000587	Pixels Ronin Market	pixels-ronin-market	https://www.pixels.xyz/	pixels.xyz	brand_marketplace	gaming	ronin	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000588	Kaidro Ronin Market	kaidro-ronin-market	https://www.kaidro.com/	kaidro.com	brand_marketplace	gaming	ronin	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000589	Mavis Market Collectibles	mavis-market-collectibles	https://marketplace.skymavis.com/	marketplace.skymavis.com	standalone_marketplace	gaming	ronin	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000590	Trove by Treasure Seed	trove-by-treasure-seed	https://trove.treasure.lol/	trove.treasure.lol	brand_marketplace	gaming	arbitrum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000591	Smolverse Market Seed	smolverse-market-seed	https://smolverse.lol/	smolverse.lol	brand_marketplace	gaming	arbitrum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000592	Bridgeworld Market Seed	bridgeworld-market-seed	https://bridgeworld.treasure.lol/	bridgeworld.treasure.lol	brand_marketplace	gaming	arbitrum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000593	Nifty League Market	nifty-league-market	https://niftyleague.com/	niftyleague.com	brand_marketplace	gaming	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000594	Worldwide Webb Apartments	worldwide-webb-apartments	https://webb.game/	webb.game	brand_marketplace	metaverse	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000595	Treeverse Land Market	treeverse-land-market	https://treeverse.net/	treeverse.net	brand_marketplace	gaming	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000596	Parallel Avatars Market	parallel-avatars-market	https://parallel.life/	parallel.life	brand_marketplace	gaming	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000597	Parallel Cards Market	parallel-cards-market	https://parallel.life/	parallel.life	brand_marketplace	gaming	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000598	Gods Unchained Cards Market	gods-unchained-cards-market	https://godsunchained.com/	godsunchained.com	brand_marketplace	gaming	immutable_x	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000599	Guild of Guardians Heroes Market	guild-of-guardians-heroes-market	https://www.guildofguardians.com/	guildofguardians.com	brand_marketplace	gaming	immutable_x	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000600	Ember Sword Land Market	ember-sword-land-market	https://embersword.com/	embersword.com	brand_marketplace	gaming	immutable_x	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000601	Shrapnel Operator Market	shrapnel-operator-market	https://www.shrapnel.com/	shrapnel.com	brand_marketplace	gaming	avalanche	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000602	Crabada Tavern Market	crabada-tavern-market	https://www.crabada.com/	crabada.com	brand_marketplace	gaming	avalanche	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000603	DeFi Kingdoms Heroes Market	defi-kingdoms-heroes-market	https://defikingdoms.com/	defikingdoms.com	brand_marketplace	gaming	dfk_chain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000604	Aavegotchi Wearables Market	aavegotchi-wearables-market	https://aavegotchi.com/baazaar	aavegotchi.com	brand_marketplace	gaming	polygon	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000605	Aavegotchi Gotchi Market	aavegotchi-gotchi-market	https://aavegotchi.com/baazaar	aavegotchi.com	brand_marketplace	gaming	polygon	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000606	The Sandbox LAND Market	the-sandbox-land-market	https://www.sandbox.game/en/shop/	sandbox.game	brand_marketplace	metaverse	ethereum,polygon	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000607	The Sandbox Assets Market	the-sandbox-assets-market	https://www.sandbox.game/en/shop/	sandbox.game	brand_marketplace	metaverse	ethereum,polygon	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000608	Decentraland LAND Market	decentraland-land-market	https://market.decentraland.org/	market.decentraland.org	brand_marketplace	metaverse	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000609	Decentraland Wearables Market	decentraland-wearables-market	https://market.decentraland.org/	market.decentraland.org	brand_marketplace	metaverse	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000610	Somnium Space Parcels Market	somnium-space-parcels-market	https://somniumspace.com/	somniumspace.com	brand_marketplace	metaverse	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000611	Voxels Parcels Market	voxels-parcels-market	https://www.voxels.com/parcels	voxels.com	brand_marketplace	metaverse	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000612	Mona Spaces Market	mona-spaces-market	https://monaverse.com/	monaverse.com	brand_marketplace	metaverse	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000613	NFT Worlds Land Market	nft-worlds-land-market	https://www.nftworlds.com/	nftworlds.com	brand_marketplace	metaverse	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000614	OnCyber Gallery Market	oncyber-gallery-market	https://oncyber.io/	oncyber.io	brand_marketplace	metaverse	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000615	Spatial NFT Gallery	spatial-nft-gallery	https://www.spatial.io/	spatial.io	brand_marketplace	metaverse	multi_chain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000616	Mona Museum Market	mona-museum-market	https://monaverse.com/	monaverse.com	brand_marketplace	metaverse	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000617	Cyber Gallery Market	cyber-gallery-market	https://cyber.xyz/	cyber.xyz	brand_marketplace	metaverse	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000618	Gallery Rooms Market	gallery-rooms-market	https://gallery.so/	gallery.so	brand_marketplace	art_curated	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000619	Deca Gallery Collectibles	deca-gallery-collectibles	https://deca.art/	deca.art	brand_marketplace	art_curated	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000620	Showtime Creator Collectibles	showtime-creator-collectibles	https://showtime.xyz/	showtime.xyz	creator_marketplace	collectibles	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
