candidate_id	name	slug	official_url	domain	candidate_scope	category	chain_scope	priority	status	status_guess	checked_against	duplicate_result	needs_full_data_file_scan	batch	marketplace_id	event_id	evidence_ids	consumed_at	notes
mag_candidate_000447	Square Enix NFT Market	square-enix-nft-market	https://www.jp.square-enix.com/	jp.square-enix.com	brand_marketplace	gaming	ethereum,polygon	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000448	Brilliantcrypto Market	brilliantcrypto-market	https://brilliantcrypto.net/	brilliantcrypto.net	brand_marketplace	gaming	polygon	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000449	Captain Tsubasa Rivals Market	captain-tsubasa-rivals-market	https://tsubasa-rivals.com/	tsubasa-rivals.com	brand_marketplace	gaming	polygon	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000450	Chain Colosseum Phoenix Market	chain-colosseum-phoenix-market	https://phoenix.game/	phoenix.game	brand_marketplace	gaming	oasys	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000451	JobTribes Marketplace	jobtribes-marketplace	https://jobtribes.playmining.com/	jobtribes.playmining.com	brand_marketplace	gaming	dep_chain	P2	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000452	PlayMining NFT	playmining-nft	https://daa.playmining.com/	daa.playmining.com	standalone_marketplace	gaming	dep_chain	P2	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000453	DEP Marketplace	dep-marketplace	https://playmining.com/	playmining.com	brand_marketplace	gaming	dep_chain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000454	CryptoSpells Marketplace	cryptospells-marketplace	https://cryptospells.jp/	cryptospells.jp	brand_marketplace	gaming	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000455	My Crypto Heroes Market	my-crypto-heroes-market	https://www.mycryptoheroes.net/	mycryptoheroes.net	brand_marketplace	gaming	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000456	CryptoNinja Partners Market	cryptoninja-partners-market	https://www.cryptoninja-partners.xyz/	cryptoninja-partners.xyz	brand_marketplace	collectibles	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000457	Shinsei Galverse Market	shinsei-galverse-market	https://www.galverse.art/	galverse.art	brand_marketplace	collectibles	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000458	MekaVerse Market	mekaverse-market	https://themekaverse.com/	themekaverse.com	brand_marketplace	collectibles	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000459	Murakami Flowers Market	murakami-flowers-market	https://murakamiflowers.kaikaikiki.com/	murakamiflowers.kaikaikiki.com	brand_marketplace	art_curated	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000460	CloneX Marketplace	clonex-marketplace	https://www.rtfkt.com/	rtfkt.com	brand_marketplace	collectibles	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000461	RTFKT Market	rtfkt-market	https://www.rtfkt.com/	rtfkt.com	brand_marketplace	collectibles	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000462	Nike Swoosh Market	nike-swoosh-market	https://www.swoosh.nike/	swoosh.nike	brand_marketplace	brand_platform	polygon	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000463	Adidas Into The Metaverse Market	adidas-into-the-metaverse-market	https://collect.adidas.com/	collect.adidas.com	brand_marketplace	brand_platform	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000464	Puma Black Station	puma-black-station	https://blackstation.puma.com/	blackstation.puma.com	brand_marketplace	brand_platform	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000465	Lacoste UNDW3	lacoste-undw3	https://undw3.lacoste.com/	undw3.lacoste.com	brand_marketplace	brand_platform	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000466	Gucci Vault NFT	gucci-vault-nft	https://vault.gucci.com/	vault.gucci.com	brand_marketplace	brand_platform	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000467	Louis Vuitton VIA	louis-vuitton-via	https://us.louisvuitton.com/	us.louisvuitton.com	brand_marketplace	brand_platform	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000468	Prada Timecapsule NFT	prada-timecapsule-nft	https://www.prada.com/	prada.com	brand_marketplace	brand_platform	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000469	Balmain NFT Market	balmain-nft-market	https://www.balmain.com/	balmain.com	brand_marketplace	brand_platform	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000470	Dolce & Gabbana DGFamily	dolce-gabbana-dgfamily	https://www.dolcegabbana.com/	dolcegabbana.com	brand_marketplace	brand_platform	polygon	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000471	The Dematerialised	the-dematerialised	https://thedematerialised.com/	thedematerialised.com	brand_marketplace	brand_platform	ethereum	P2	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000472	DressX NFT	dressx-nft	https://dressx.com/	dressx.com	brand_marketplace	brand_platform	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000473	Digital Village Market	digital-village-market	https://digitalvillage.io/	digitalvillage.io	brand_marketplace	brand_platform	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000474	Red DAO Fashion NFT	red-dao-fashion-nft	https://reddao.xyz/	reddao.xyz	brand_marketplace	brand_platform	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000475	9dcc Networked Products	9dcc-networked-products	https://9dcc.xyz/	9dcc.xyz	brand_marketplace	brand_platform	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000476	Proof of Attendance Market	proof-of-attendance-market	https://poap.xyz/	poap.xyz	brand_marketplace	collectibles	gnosis,ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000477	IYK Market	iyk-market	https://iyk.app/	iyk.app	infrastructure_marketplace	collectibles	ethereum,base	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000478	Tokenproof Collectibles	tokenproof-collectibles	https://tokenproof.xyz/	tokenproof.xyz	infrastructure_marketplace	collectibles	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000479	Manifold Claim Pages Seed	manifold-claim-pages-seed	https://claim.manifold.xyz/	claim.manifold.xyz	creator_marketplace	creator_tools	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000480	Premint Collectors Pass	premint-collectors-pass	https://www.premint.xyz/	premint.xyz	creator_marketplace	creator_tools	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000481	Allowlist NFT Market	allowlist-nft-market	https://www.premint.xyz/	premint.xyz	creator_marketplace	creator_tools	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000482	Fair.xyz Launchpad	fair-xyz-launchpad	https://fair.xyz/	fair.xyz	creator_marketplace	creator_tools	ethereum	P2	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000483	Thirdweb Marketplace	thirdweb-marketplace	https://thirdweb.com/	thirdweb.com	infrastructure_marketplace	creator_tools	multi_chain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000484	Thirdweb Drops	thirdweb-drops	https://thirdweb.com/	thirdweb.com	creator_marketplace	creator_tools	multi_chain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000485	Crossmint NFT Checkout	crossmint-nft-checkout	https://www.crossmint.com/	crossmint.com	infrastructure_marketplace	creator_tools	multi_chain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000486	Crossmint Collections	crossmint-collections	https://www.crossmint.com/	crossmint.com	brand_marketplace	collectibles	multi_chain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000487	Paper NFT Checkout	paper-nft-checkout	https://paper.xyz/	paper.xyz	infrastructure_marketplace	creator_tools	multi_chain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000488	Winter NFT Checkout	winter-nft-checkout	https://www.usewinter.com/	usewinter.com	infrastructure_marketplace	creator_tools	multi_chain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000489	MoonPay NFT Checkout	moonpay-nft-checkout	https://www.moonpay.com/nft-checkout	moonpay.com	infrastructure_marketplace	creator_tools	multi_chain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000490	Magic NFT Checkout	magic-nft-checkout	https://magic.link/	magic.link	infrastructure_marketplace	creator_tools	multi_chain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000491	Privy NFT Onboarding	privy-nft-onboarding	https://www.privy.io/	privy.io	infrastructure_marketplace	creator_tools	multi_chain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000492	Dynamic NFT Checkout	dynamic-nft-checkout	https://www.dynamic.xyz/	dynamic.xyz	infrastructure_marketplace	creator_tools	multi_chain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000493	Webflow NFT Drops	webflow-nft-drops	https://webflow.com/	webflow.com	infrastructure_marketplace	creator_tools	multi_chain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000494	Tokenproof Drops	tokenproof-drops	https://tokenproof.xyz/	tokenproof.xyz	infrastructure_marketplace	creator_tools	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000495	Claimr NFT Campaigns	claimr-nft-campaigns	https://claimr.io/	claimr.io	creator_marketplace	creator_tools	multi_chain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000496	QuestN NFT Rewards	questn-nft-rewards	https://questn.com/	questn.com	brand_marketplace	collectibles	multi_chain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000497	Zealy NFT Rewards	zealy-nft-rewards	https://zealy.io/	zealy.io	brand_marketplace	collectibles	multi_chain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000498	Layer3 NFT Quests	layer3-nft-quests	https://layer3.xyz/	layer3.xyz	brand_marketplace	collectibles	multi_chain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000499	Galxe NFT Campaigns	galxe-nft-campaigns	https://galxe.com/	galxe.com	brand_marketplace	collectibles	multi_chain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000500	Campaign NFT Marketplace	campaign-nft-marketplace	https://campaign.xyz/	campaign.xyz	creator_marketplace	creator_tools	multi_chain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000501	POAP Marketplaces Seed	poap-marketplaces-seed	https://poap.xyz/	poap.xyz	brand_marketplace	collectibles	gnosis,ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000502	ENS Vision	ens-vision	https://ens.vision/	ens.vision	standalone_marketplace	collectibles	ethereum	P2	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000503	ENS Domains Market	ens-domains-market	https://app.ens.domains/	ens.domains	brand_marketplace	collectibles	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000504	Unstoppable Domains Marketplace	unstoppable-domains-marketplace	https://unstoppabledomains.com/	unstoppabledomains.com	brand_marketplace	collectibles	polygon	P2	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000505	Space ID NFT Market	space-id-nft-market	https://space.id/	space.id	brand_marketplace	collectibles	bnb_chain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000506	Bonfida Name Service Market	bonfida-name-service-market	https://naming.bonfida.org/	naming.bonfida.org	brand_marketplace	collectibles	solana	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000507	Lens Handle Market	lens-handle-market	https://lens.xyz/	lens.xyz	brand_marketplace	collectibles	polygon	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000508	Farcaster Names Market	farcaster-names-market	https://warpcast.com/	warpcast.com	brand_marketplace	collectibles	optimism	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000509	Base Names Market	base-names-market	https://www.base.org/names	base.org	brand_marketplace	collectibles	base	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000510	Clusters Market	clusters-market	https://clusters.xyz/	clusters.xyz	brand_marketplace	collectibles	multi_chain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000511	Yat Marketplace	yat-marketplace	https://www.y.at/	y.at	brand_marketplace	collectibles	emoji_id	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000512	HandCash NFT Market	handcash-nft-market	https://www.handcash.io/	handcash.io	brand_marketplace	collectibles	bsv	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000513	RelayX Market	relayx-market	https://relayx.com/	relayx.com	standalone_marketplace	chain_specific	bsv	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000514	Run NFT Market	run-nft-market	https://run.network/	run.network	protocol_marketplace	chain_specific	bsv	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000515	Twetch NFT Market	twetch-nft-market	https://twetch.app/	twetch.app	brand_marketplace	collectibles	bsv	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000516	Aym World	aym-world	https://aymworld.com/	aymworld.com	standalone_marketplace	chain_specific	stacks	P2	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000517	Bitcoin Birds Market	bitcoin-birds-market	https://bitcoinbirds.io/	bitcoinbirds.io	brand_marketplace	collectibles	stacks	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000518	Crash Punks Market	crash-punks-market	https://crashpunks.com/	crashpunks.com	brand_marketplace	collectibles	stacks	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000519	Megapont Market	megapont-market	https://megapont.com/	megapont.com	brand_marketplace	collectibles	stacks	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000520	Stacks Art Market	stacks-art-market	https://stacksart.com/	stacksart.com	standalone_marketplace	art_curated	stacks	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
