candidate_id	name	slug	official_url	domain	candidate_scope	category	chain_scope	priority	status	status_guess	checked_against	duplicate_result	needs_full_data_file_scan	batch	marketplace_id	event_id	evidence_ids	consumed_at	notes
mag_candidate_000837	Nouns Auction House	nouns-auction-house	https://nouns.wtf/	nouns.wtf	protocol_marketplace	collectibles	ethereum	P2	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000838	Zora Nouns Builder	zora-nouns-builder	https://nouns.build/	nouns.build	protocol_marketplace	collectibles	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000839	Prop House Collectibles	prop-house-collectibles	https://prop.house/	prop.house	brand_marketplace	collectibles	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000840	Nouns Agora Market	nouns-agora-market	https://agora.xyz/	agora.xyz	brand_marketplace	collectibles	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000841	MakersPlace Auctions	makersplace-auctions	https://makersplace.com/	makersplace.com	art_curated	art_curated	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000842	MakersPlace Primary Drops	makersplace-primary-drops	https://makersplace.com/	makersplace.com	creator_marketplace	art_curated	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000843	KnownOrigin Marketplace Legacy	knownorigin-marketplace-legacy	https://knownorigin.io/	knownorigin.io	standalone_marketplace	art_curated	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000844	KnownOrigin Creator Contracts	knownorigin-creator-contracts	https://knownorigin.io/	knownorigin.io	creator_marketplace	art_curated	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000845	Rodeo Base Collectibles	rodeo-base-collectibles	https://rodeo.club/	rodeo.club	creator_marketplace	creator_tools	base	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000846	Mint Club Base	mint-club-base	https://mint.club/	mint.club	creator_marketplace	creator_tools	base	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000847	Mint Club BNB	mint-club-bnb	https://mint.club/	mint.club	creator_marketplace	creator_tools	bnb_chain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000848	Mint.fun Base Drops	mint-fun-base-drops	https://mint.fun/	mint.fun	creator_marketplace	creator_tools	base	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000849	Mint.fun Ethereum Drops	mint-fun-ethereum-drops	https://mint.fun/	mint.fun	creator_marketplace	creator_tools	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000850	Mint.fun Zora Drops	mint-fun-zora-drops	https://mint.fun/	mint.fun	creator_marketplace	creator_tools	zora	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000851	TokenTrove Gods Unchained	tokentrove-gods-unchained	https://tokentrove.com/	tokentrove.com	brand_marketplace	gaming	immutable_x	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000852	TokenTrove Guild of Guardians	tokentrove-guild-of-guardians	https://tokentrove.com/	tokentrove.com	brand_marketplace	gaming	immutable_x	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000853	TokenTrove Illuvium	tokentrove-illuvium	https://tokentrove.com/	tokentrove.com	brand_marketplace	gaming	immutable_x	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000854	Sphere Gods Unchained	sphere-gods-unchained	https://sphere.market/	sphere.market	brand_marketplace	gaming	immutable_x	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000855	Sphere Ember Sword	sphere-ember-sword	https://sphere.market/	sphere.market	brand_marketplace	gaming	immutable_x	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000856	Immutable Passport Collectibles	immutable-passport-collectibles	https://www.immutable.com/	immutable.com	brand_marketplace	collectibles	immutable_x,immutable_zkevm	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000857	Immutable Play Market	immutable-play-market	https://www.immutable.com/play	immutable.com	brand_marketplace	gaming	immutable_x,immutable_zkevm	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000858	Open Loot Big Time	open-loot-big-time	https://openloot.com/	openloot.com	brand_marketplace	gaming	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000859	Open Loot Boss Fighters	open-loot-boss-fighters	https://openloot.com/	openloot.com	brand_marketplace	gaming	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000860	Open Loot World Shards	open-loot-world-shards	https://openloot.com/	openloot.com	brand_marketplace	gaming	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000861	Gala Games Store Collectibles	gala-games-store-collectibles	https://games.gala.com/	games.gala.com	brand_marketplace	gaming	gala_chain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000862	Gala Music Collectibles	gala-music-collectibles	https://music.gala.com/	music.gala.com	brand_marketplace	music_media	gala_chain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000863	Gala Film Collectibles	gala-film-collectibles	https://film.gala.com/	film.gala.com	brand_marketplace	music_media	gala_chain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000864	Mobox MOMO Market	mobox-momo-market	https://www.mobox.io/	mobox.io	brand_marketplace	gaming	bnb_chain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000865	Mobox MOMOverse Market Seed	mobox-momoverse-market-seed	https://www.mobox.io/	mobox.io	brand_marketplace	gaming	bnb_chain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000866	PancakeSwap NFT Collectibles	pancakeswap-nft-collectibles	https://pancakeswap.finance/nfts	pancakeswap.finance	protocol_marketplace	collectibles	bnb_chain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000867	BakerySwap NFT Marketplace	bakeryswap-nft-marketplace	https://www.bakeryswap.org/	bakeryswap.org	protocol_marketplace	collectibles	bnb_chain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000868	Babylons BNB Market	babylons-bnb-market	https://babylons.io/	babylons.io	standalone_marketplace	chain_specific	bnb_chain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000869	NFTb BNB Market	nftb-bnb-market	https://nftb.io/	nftb.io	standalone_marketplace	chain_specific	bnb_chain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000870	Treasureland BNB Market	treasureland-bnb-market	https://treasureland.market/	treasureland.market	standalone_marketplace	chain_specific	bnb_chain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000871	Kalao Avalanche Market	kalao-avalanche-market	https://kalao.io/	kalao.io	standalone_marketplace	chain_specific	avalanche	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000872	NFTrade Avalanche Market	nftrade-avalanche-market	https://nftrade.com/	nftrade.com	standalone_marketplace	general	avalanche	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000873	Crabada NFT Market	crabada-nft-market	https://www.crabada.com/	crabada.com	brand_marketplace	gaming	avalanche	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000874	Shrapnel Avalanche Market	shrapnel-avalanche-market	https://www.shrapnel.com/	shrapnel.com	brand_marketplace	gaming	avalanche	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000875	DeFi Kingdoms DFK Market	defi-kingdoms-dfk-market	https://defikingdoms.com/	defikingdoms.com	brand_marketplace	gaming	dfk_chain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000876	Aavegotchi Baazaar Wearables	aavegotchi-baazaar-wearables	https://aavegotchi.com/baazaar	aavegotchi.com	brand_marketplace	gaming	polygon	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000877	Aavegotchi Baazaar Portals	aavegotchi-baazaar-portals	https://aavegotchi.com/baazaar	aavegotchi.com	brand_marketplace	gaming	polygon	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000878	Planet IX Assets Market	planet-ix-assets-market	https://planetix.com/	planetix.com	brand_marketplace	gaming	polygon	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000879	Sunflower Land Assets Market	sunflower-land-assets-market	https://sunflower-land.com/	sunflower-land.com	brand_marketplace	gaming	polygon	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000880	Pegaxy Assets Market	pegaxy-assets-market	https://pegaxy.io/	pegaxy.io	brand_marketplace	gaming	polygon	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000881	Splinterlands Market	splinterlands-market	https://splinterlands.com/	splinterlands.com	brand_marketplace	gaming	hive	P2	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000882	AtomicHub Splinterlands	atomichub-splinterlands	https://wax.atomichub.io/	wax.atomichub.io	brand_marketplace	gaming	wax	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000883	Alien Worlds Market	alien-worlds-market	https://alienworlds.io/	alienworlds.io	brand_marketplace	gaming	wax	P2	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000884	R-Planet Market	r-planet-market	https://rplanet.io/	rplanet.io	brand_marketplace	gaming	wax	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000885	Blockchain Brawlers Market	blockchain-brawlers-market	https://www.bcbrawlers.com/	bcbrawlers.com	brand_marketplace	gaming	wax	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000886	Funko Digital Pop Market	funko-digital-pop-market	https://digital.funko.com/	digital.funko.com	brand_marketplace	collectibles	wax	P2	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000887	Hot Wheels WAX Market	hot-wheels-wax-market	https://creations.mattel.com/pages/virtual-collectibles	creations.mattel.com	brand_marketplace	collectibles	wax	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000888	Street Fighter WAX Market	street-fighter-wax-market	https://wax.io/	wax.io	brand_marketplace	collectibles	wax	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000889	Topps WAX Collectibles	topps-wax-collectibles	https://toppsnfts.com/	toppsnfts.com	brand_marketplace	sports	wax	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000890	Panini Blockchain Collectibles	panini-blockchain-collectibles	https://www.paniniamerica.net/blockchain/	paniniamerica.net	brand_marketplace	sports	multi_chain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000891	LINE DOSI Citizen Market	line-dosi-citizen-market	https://dosi.world/	dosi.world	brand_marketplace	collectibles	line_blockchain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000892	DOSI Vault Market	dosi-vault-market	https://dosi.world/	dosi.world	brand_marketplace	collectibles	line_blockchain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000893	LINE NFT Japan Market	line-nft-japan-market	https://nft.line.me/	nft.line.me	standalone_marketplace	collectibles	line_blockchain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000894	Rakuten NFT Content Market	rakuten-nft-content-market	https://nft.rakuten.co.jp/	nft.rakuten.co.jp	brand_marketplace	collectibles	private_chain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000895	Coincheck NFT Game Market	coincheck-nft-game-market	https://nft.coincheck.com/	nft.coincheck.com	cex_feature	cex_nft_market	ethereum,polygon	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000896	Adam byGMO Art Market	adam-bygmo-art-market	https://adam.jp/	adam.jp	standalone_marketplace	art_curated	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000897	HEXA NFT Market	hexa-nft-market	https://nft.hexanft.com/	nft.hexanft.com	standalone_marketplace	collectibles	polygon	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000898	SBINFT Art Market	sbinft-art-market	https://sbinft.market/	sbinft.market	standalone_marketplace	art_curated	ethereum,polygon	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000899	nanakusa Art Market	nanakusa-art-market	https://nanakusa.io/	nanakusa.io	standalone_marketplace	art_curated	ethereum,polygon	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000900	miime Game Assets Market	miime-game-assets-market	https://miime.io/	miime.io	standalone_marketplace	gaming	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000901	PlayMining NFT Marketplace	playmining-nft-marketplace	https://daa.playmining.com/	daa.playmining.com	standalone_marketplace	gaming	dep_chain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000902	JobTribes NFT Marketplace	jobtribes-nft-marketplace	https://jobtribes.playmining.com/	jobtribes.playmining.com	brand_marketplace	gaming	dep_chain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000903	CryptoSpells Cards Market	cryptospells-cards-market	https://cryptospells.jp/	cryptospells.jp	brand_marketplace	gaming	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000904	My Crypto Heroes Extensions Market	my-crypto-heroes-extensions-market	https://www.mycryptoheroes.net/	mycryptoheroes.net	brand_marketplace	gaming	ethereum	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000905	Captain Tsubasa Rivals NFT Market	captain-tsubasa-rivals-nft-market	https://tsubasa-rivals.com/	tsubasa-rivals.com	brand_marketplace	gaming	polygon	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000906	Brilliantcrypto NFT Market	brilliantcrypto-nft-market	https://brilliantcrypto.net/	brilliantcrypto.net	brand_marketplace	gaming	polygon	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000907	SYMBIOGENESIS Collectibles	symbiogenesis-collectibles	https://symbiogenesis.app/	symbiogenesis.app	brand_marketplace	gaming	polygon	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000908	Oasys VersePort Collectibles	oasys-verseport-collectibles	https://verseport.world/	verseport.world	chain_specific	gaming	oasys	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000909	HOME Verse Collectibles	home-verse-collectibles	https://www.homeverse.games/	homeverse.games	chain_specific	gaming	oasys	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000910	Astar Yoki Origins Market	astar-yoki-origins-market	https://yoki.astar.network/	yoki.astar.network	brand_marketplace	collectibles	astar	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000911	Sonova Astar Market	sonova-astar-market	https://sonova.one/	sonova.one	standalone_marketplace	chain_specific	astar	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000912	Astar Degens Collectibles	astar-degens-collectibles	https://astar.network/	astar.network	brand_marketplace	collectibles	astar	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000913	Unique Network Collections	unique-network-collections	https://unique.network/	unique.network	chain_specific	collectibles	unique_network	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000914	RMRK Singular Collectibles	rmrk-singular-collectibles	https://singular.app/	singular.app	standalone_marketplace	chain_specific	kusama	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000915	Kodadot Polkadot Market	kodadot-polkadot-market	https://kodadot.xyz/	kodadot.xyz	standalone_marketplace	chain_specific	polkadot,kusama	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000916	Moonbeans Moonriver Market	moonbeans-moonriver-market	https://moonbeans.io/	moonbeans.io	standalone_marketplace	chain_specific	moonriver	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000917	Kadena Marmalade Market	kadena-marmalade-market	https://www.kadena.io/marmalade	kadena.io	protocol_marketplace	chain_specific	kadena	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000918	ArtZero Aleph Zero Market	artzero-aleph-zero-market	https://artzero.io/	artzero.io	standalone_marketplace	chain_specific	aleph_zero	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000919	Beramonium Collectibles	beramonium-collectibles	https://beramonium.io/	beramonium.io	brand_marketplace	gaming	berachain	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
mag_candidate_000920	Abstract Collectibles Market	abstract-collectibles-market	https://abs.xyz/	abs.xyz	chain_specific	collectibles	abstract	P3	candidate	unknown	pending	candidate_seed_unverified	true						Seed only.
